azimuth, elevation, dBi
215, 280, -8.371010759434727
220, 280, -8.249521347411443
225, 280, -8.121476333539864
229.99999999999997, 280, -7.989462918398912
235, 280, -7.855941125775361
239.99999999999997, 280, -7.7231910068766565
245.00000000000003, 280, -7.593275473715753
250.00000000000003, 280, -7.468016436415206
255, 280, -7.348981560279933
260, 280, -7.2374790161878675
265, 280, -7.134557917408398
270, 280, -7.041012590548732
275, 280, -6.957389328038936
280, 280, -6.883994758511401
285, 280, -6.820905419312795
290.00000000000006, 280, -6.767978507792924
295, 280, -6.724864117735827
300.00000000000006, 280, -6.69101952761869
305, 280, -6.665726287662295
310, 280, -6.6481109363257005
315, 280, -6.637170142266494
320, 280, -6.631800891657869
325, 280, -6.63083600539513
329.99999999999994, 280, -6.6330847734026435
335.00000000000006, 280, -6.637377856788137
340, 280, -6.6426148898617665
345, 280, -6.647812506243821
350.00000000000006, 280, -6.652149937891839
355, 280, -6.655009022244423
360, 280, -6.656005507654098
0, 285, -6.974739072233436
5, 285, -6.968635625637064
10, 285, -6.950753456713516
14.999999999999998, 285, -6.92234288731285
20, 285, -6.885379323493512
25, 285, -6.8424183407855255
29.999999999999996, 285, -6.7964235977157195
35, 285, -6.750589094664518
40, 285, -6.708173977055202
45, 285, -6.672362284365119
50, 285, -6.646153662533873
55, 285, -6.632285543558034
59.99999999999999, 285, -6.63318340023851
65, 285, -6.650933510627192
70, 285, -6.68727191300431
75.00000000000001, 285, -6.743583437279344
80, 285, -6.820905419312795
85, 285, -6.919931602287846
90, 285, -7.041012590548732
95, 285, -7.1841499432604286
100, 285, -7.348981560279933
105, 285, -7.534756468466356
110, 285, -7.740297567247172
114.99999999999999, 285, -7.963951500854819
119.99999999999999, 285, -8.20352582549693
125.00000000000001, 285, -8.456215349277228
130, 285, -8.718522331237224
135, 285, -8.986179534121852
140, 285, -9.254091170022265
145.00000000000003, 285, -9.51631428093245
150.00000000000003, 285, -9.766110714453886
155, 285, -9.996104566560652
160, 285, -10.19857685914571
164.99999999999997, 285, -10.365912566413751
170, 285, -10.491181531429481
175.00000000000003, 285, -10.56878824427923
180, 285, -10.595080689277568
185, 285, -10.56878824427923
190, 285, -10.491181531429481
195.00000000000003, 285, -10.365912566413751
200, 285, -10.19857685914571
205, 285, -9.996104566560652
210, 285, -9.76611071445388
215, 285, -9.51631428093245
220, 285, -9.254091170022265
225, 285, -8.986179534121852
229.99999999999997, 285, -8.718522331237228
235, 285, -8.456215349277233
239.99999999999997, 285, -8.203525825496934
245.00000000000003, 285, -7.963951500854817
250.00000000000003, 285, -7.740297567247172
255, 285, -7.534756468466356
260, 285, -7.348981560279933
265, 285, -7.1841499432604286
270, 285, -7.041012590548732
275, 285, -6.919931602287846
280, 285, -6.820905419312795
285, 285, -6.743583437279346
290.00000000000006, 285, -6.68727191300431
295, 285, -6.650933510627192
300.00000000000006, 285, -6.63318340023851
305, 285, -6.632285543558034
310, 285, -6.646153662533873
315, 285, -6.672362284365119
320, 285, -6.708173977055202
325, 285, -6.750589094664518
329.99999999999994, 285, -6.796423597715719
335.00000000000006, 285, -6.8424183407855255
340, 285, -6.885379323493512
345, 285, -6.92234288731285
350.00000000000006, 285, -6.950753456713516
355, 285, -6.968635625637064
360, 285, -6.974739072233436
0, 290.00000000000006, -7.76858618306658
5, 290.00000000000006, -7.751019539714163
10, 290.00000000000006, -7.699642853306812
14.999999999999998, 290.00000000000006, -7.618247362862275
20, 290.00000000000006, -7.512605842331746
25, 290.00000000000006, -7.389803326582486
29.999999999999996, 290.00000000000006, -7.257534684887545
35, 290.00000000000006, -7.123492035851054
40, 290.00000000000006, -6.994910865978413
45, 290.00000000000006, -6.878289679878058
50, 290.00000000000006, -6.7792608995741865
55, 290.00000000000006, -6.702573935884578
59.99999999999999, 290.00000000000006, -6.652149937891839
65, 290.00000000000006, -6.631174558387576
70, 290.00000000000006, -6.6422044570995435
75.00000000000001, 290.00000000000006, -6.6872719130043095
80, 290.00000000000006, -6.767978507792924
85, 290.00000000000006, -6.885573203377408
90, 290.00000000000006, -7.041012590548732
95, 290.00000000000006, -7.235002056208596
100, 290.00000000000006, -7.468016436415208
105, 290.00000000000006, -7.740297567247174
110, 290.00000000000006, -8.05182402003571
114.99999999999999, 290.00000000000006, -8.402245058780236
119.99999999999999, 290.00000000000006, -8.790766215223494
125.00000000000001, 290.00000000000006, -9.215967566857966
130, 290.00000000000006, -9.675527849225833
135, 290.00000000000006, -10.165818997189682
140, 290.00000000000006, -10.681330315799777
145.00000000000003, 290.00000000000006, -11.213888772650273
150.00000000000003, 290.00000000000006, -11.75168214904592
155, 290.00000000000006, -12.278200064905233
160, 290.00000000000006, -12.771425797840132
164.99999999999997, 290.00000000000006, -13.203938699827384
170, 290.00000000000006, -13.544861849344738
175.00000000000003, 290.00000000000006, -13.764374432613566
180, 290.00000000000006, -13.840300817221943
185, 290.00000000000006, -13.764374432613566
190, 290.00000000000006, -13.544861849344738
195.00000000000003, 290.00000000000006, -13.203938699827384
200, 290.00000000000006, -12.771425797840132
205, 290.00000000000006, -12.278200064905233
210, 290.00000000000006, -11.75168214904592
215, 290.00000000000006, -11.213888772650273
220, 290.00000000000006, -10.681330315799777
225, 290.00000000000006, -10.165818997189682
229.99999999999997, 290.00000000000006, -9.675527849225833
235, 290.00000000000006, -9.215967566857973
239.99999999999997, 290.00000000000006, -8.790766215223494
245.00000000000003, 290.00000000000006, -8.402245058780233
250.00000000000003, 290.00000000000006, -8.05182402003571
255, 290.00000000000006, -7.740297567247174
260, 290.00000000000006, -7.468016436415208
265, 290.00000000000006, -7.235002056208596
270, 290.00000000000006, -7.041012590548732
275, 290.00000000000006, -6.885573203377411
280, 290.00000000000006, -6.767978507792924
285, 290.00000000000006, -6.68727191300431
290.00000000000006, 290.00000000000006, -6.6422044570995435
295, 290.00000000000006, -6.631174558387576
300.00000000000006, 290.00000000000006, -6.652149937891839
305, 290.00000000000006, -6.702573935884578
310, 290.00000000000006, -6.7792608995741865
315, 290.00000000000006, -6.878289679878058
320, 290.00000000000006, -6.994910865978413
325, 290.00000000000006, -7.123492035851054
329.99999999999994, 290.00000000000006, -7.257534684887541
335.00000000000006, 290.00000000000006, -7.389803326582486
340, 290.00000000000006, -7.512605842331746
345, 290.00000000000006, -7.618247362862275
350.00000000000006, 290.00000000000006, -7.699642853306812
355, 290.00000000000006, -7.751019539714163
360, 290.00000000000006, -7.76858618306658
0, 295, -9.391788694130097
5, 295, -9.345132612607438
10, 295, -9.210274346930326
14.999999999999998, 295, -9.00122646968973
20, 295, -8.73761570179203
25, 295, -8.440893070553452
29.999999999999996, 295, -8.13131723393068
35, 295, -7.826228246415571
40, 295, -7.539475092670944
45, 295, -7.28158756348407
50, 295, -7.060301831966815
55, 295, -6.881178621154639
59.99999999999999, 295, -6.7481784585050795
65, 295, -6.664142725813021
70, 295, -6.631174558387576
75.00000000000001, 295, -6.650933510627192
80, 295, -6.724864117735827
85, 295, -6.854378644701418
90, 295, -7.041012590548732
95, 295, -7.286570005645943
100, 295, -7.593275473715754
105, 295, -7.963951500854822
110, 295, -8.402245058780233
114.99999999999999, 295, -8.912936963532832
119.99999999999999, 295, -9.502386211403945
125.00000000000001, 295, -10.179195736495206
130, 295, -10.955252410816996
135, 295, -11.847430027380334
140, 295, -12.880544791683153
145.00000000000003, 295, -14.092887976059647
150.00000000000003, 295, -15.547706779297151
155, 295, -17.360819058036817
160, 295, -19.784248637053185
164.99999999999997, 295, -23.59539421672963
170, 295, -45.529891096802146
175.00000000000003, 295, -25.734578602029043
180, 295, -24.496048412655004
185, 295, -25.734578602029043
190, 295, -45.529891096802146
195.00000000000003, 295, -23.59539421672963
200, 295, -19.784248637053185
205, 295, -17.360819058036817
210, 295, -15.547706779297151
215, 295, -14.092887976059647
220, 295, -12.880544791683166
225, 295, -11.847430027380334
229.99999999999997, 295, -10.955252410816996
235, 295, -10.17919573649521
239.99999999999997, 295, -9.502386211403946
245.00000000000003, 295, -8.912936963532829
250.00000000000003, 295, -8.402245058780233
255, 295, -7.963951500854822
260, 295, -7.593275473715754
265, 295, -7.286570005645943
270, 295, -7.041012590548732
275, 295, -6.854378644701418
280, 295, -6.724864117735827
285, 295, -6.650933510627192
290.00000000000006, 295, -6.631174558387576
295, 295, -6.664142725813021
300.00000000000006, 295, -6.7481784585050795
305, 295, -6.881178621154639
310, 295, -7.0603018319668145
315, 295, -7.28158756348407
320, 295, -7.539475092670943
325, 295, -7.826228246415571
329.99999999999994, 295, -8.131317233930675
335.00000000000006, 295, -8.440893070553452
340, 295, -8.73761570179203
345, 295, -9.00122646968973
350.00000000000006, 295, -9.210274346930326
355, 295, -9.345132612607438
360, 295, -9.391788694130097
0, 300.00000000000006, -13.477016917132602
5, 300.00000000000006, -13.290157487578668
10, 300.00000000000006, -12.781050598924704
14.999999999999998, 300.00000000000006, -12.067327107863953
20, 300.00000000000006, -11.267613173882305
25, 300.00000000000006, -10.46678152470945
29.999999999999996, 300.00000000000006, -9.714439223147302
35, 300.00000000000006, -9.035594558140179
40, 300.00000000000006, -8.44089307055345
45, 300.00000000000006, -7.933415655644316
50, 300.00000000000006, -7.512605842331745
55, 300.00000000000006, -7.176399159125197
59.99999999999999, 300.00000000000006, -6.922342887312853
65, 300.00000000000006, -6.7481784585050795
70, 300.00000000000006, -6.652149937891839
75.00000000000001, 300.00000000000006, -6.633183400238508
80, 300.00000000000006, -6.691019527618689
85, 300.00000000000006, -6.82635181275919
90, 300.00000000000006, -7.041012590548732
95, 300.00000000000006, -7.338253846919903
100, 300.00000000000006, -7.723191006876658
105, 300.00000000000006, -8.203525825496937
110, 300.00000000000006, -8.790766215223488
114.99999999999999, 300.00000000000006, -9.502386211403945
119.99999999999999, 300.00000000000006, -10.36591256641376
125.00000000000001, 300.00000000000006, -11.427397234865857
130, 300.00000000000006, -12.771425797840132
135, 300.00000000000006, -14.578725645194199
140, 300.00000000000006, -17.360819058036782
145.00000000000003, 300.00000000000006, -24.412971249391685
150.00000000000003, 300.00000000000006, -20.35121287941985
155, 300.00000000000006, -16.97265872616811
160, 300.00000000000006, -15.388952305774552
164.99999999999997, 300.00000000000006, -14.469056001259018
170, 300.00000000000006, -13.917871606799268
175.00000000000003, 300.00000000000006, -13.619644153201664
180, 300.00000000000006, -13.524934049040226
185, 300.00000000000006, -13.61964415320164
190, 300.00000000000006, -13.917871606799268
195.00000000000003, 300.00000000000006, -14.469056001259018
200, 300.00000000000006, -15.388952305774515
205, 300.00000000000006, -16.97265872616811
210, 300.00000000000006, -20.35121287941985
215, 300.00000000000006, -24.412971249391685
220, 300.00000000000006, -17.360819058036782
225, 300.00000000000006, -14.578725645194199
229.99999999999997, 300.00000000000006, -12.771425797840132
235, 300.00000000000006, -11.427397234865857
239.99999999999997, 300.00000000000006, -10.365912566413764
245.00000000000003, 300.00000000000006, -9.502386211403945
250.00000000000003, 300.00000000000006, -8.790766215223488
255, 300.00000000000006, -8.203525825496934
260, 300.00000000000006, -7.723191006876658
265, 300.00000000000006, -7.338253846919903
270, 300.00000000000006, -7.041012590548732
275, 300.00000000000006, -6.8263518127591905
280, 300.00000000000006, -6.69101952761869
285, 300.00000000000006, -6.63318340023851
290.00000000000006, 300.00000000000006, -6.652149937891839
295, 300.00000000000006, -6.7481784585050795
300.00000000000006, 300.00000000000006, -6.922342887312851
305, 300.00000000000006, -7.176399159125197
310, 300.00000000000006, -7.512605842331745
315, 300.00000000000006, -7.933415655644316
320, 300.00000000000006, -8.44089307055345
325, 300.00000000000006, -9.035594558140174
329.99999999999994, 300.00000000000006, -9.714439223147295
335.00000000000006, 300.00000000000006, -10.46678152470945
340, 300.00000000000006, -11.267613173882305
345, 300.00000000000006, -12.067327107863953
350.00000000000006, 300.00000000000006, -12.781050598924704
355, 300.00000000000006, -13.290157487578668
360, 300.00000000000006, -13.477016917132602
0, 305, -13.80580078882681
5, 305, -14.114912515993385
10, 305, -15.182446817083328
14.999999999999998, 305, -17.78065381489009
20, 305, -28.064304490790498
25, 305, -16.281008741091615
29.999999999999996, 305, -13.161549753881914
35, 305, -11.267613173882305
40, 305, -9.932371459142193
45, 305, -8.93581449031565
50, 305, -8.177078709335262
55, 305, -7.6014944417988195
59.99999999999999, 305, -7.176399159125197
65, 305, -6.881178621154637
70, 305, -6.702573935884577
75.00000000000001, 305, -6.632285543558034
80, 305, -6.665726287662293
85, 305, -6.801442310430858
90, 305, -7.041012590548732
95, 305, -7.389407000657268
100, 305, -7.855941125775364
105, 305, -8.456215349277237
110, 305, -9.215967566857962
114.99999999999999, 305, -10.179195736495197
119.99999999999999, 305, -11.427397234865849
125.00000000000001, 305, -13.13467637159244
130, 305, -15.78875091121827
135, 305, -22.34494653543619
140, 305, -18.969424416933226
145.00000000000003, 305, -15.388952305774515
150.00000000000003, 305, -13.68909610254894
155, 305, -12.658392014443605
160, 305, -11.983019849954053
164.99999999999997, 305, -11.533853672846494
170, 305, -11.2462618148455
175.00000000000003, 305, -11.085409786674516
180, 305, -11.033611013962432
185, 305, -11.085409786674516
190, 305, -11.2462618148455
195.00000000000003, 305, -11.533853672846494
200, 305, -11.983019849954053
205, 305, -12.658392014443605
210, 305, -13.68909610254894
215, 305, -15.388952305774552
220, 305, -18.96942441693313
225, 305, -22.34494653543619
229.99999999999997, 305, -15.788750911218294
235, 305, -13.13467637159244
239.99999999999997, 305, -11.427397234865868
245.00000000000003, 305, -10.179195736495197
250.00000000000003, 305, -9.215967566857957
255, 305, -8.456215349277233
260, 305, -7.855941125775364
265, 305, -7.389407000657268
270, 305, -7.041012590548732
275, 305, -6.801442310430858
280, 305, -6.665726287662295
285, 305, -6.632285543558034
290.00000000000006, 305, -6.702573935884578
295, 305, -6.881178621154639
300.00000000000006, 305, -7.176399159125197
305, 305, -7.6014944417988195
310, 305, -8.177078709335262
315, 305, -8.93581449031565
320, 305, -9.932371459142184
325, 305, -11.267613173882296
329.99999999999994, 305, -13.16154975388188
335.00000000000006, 305, -16.281008741091615
340, 305, -28.064304490790498
345, 305, -17.78065381489009
350.00000000000006, 305, -15.182446817083328
355, 305, -14.114912515993385
360, 305, -13.80580078882681
0, 310, -8.475439913094892
5, 310, -8.595633197635404
10, 310, -8.971529269510356
14.999999999999998, 310, -9.657594817612784
20, 310, -10.785182706189953
25, 310, -12.70820460454236
29.999999999999996, 310, -16.99962870072476
35, 310, -17.95814333427466
40, 310, -12.781050598924704
45, 310, -10.52526848009167
50, 310, -9.12905778017055
55, 310, -8.177078709335262
59.99999999999999, 310, -7.512605842331745
65, 310, -7.0603018319668145
70, 310, -6.7792608995741865
75.00000000000001, 310, -6.646153662533873
80, 310, -6.6481109363257005
85, 310, -6.779552938154779
90, 310, -7.041012590548732
95, 310, -7.439347341433933
100, 310, -7.989462918398912
105, 310, -8.718522331237228
110, 310, -9.675527849225833
114.99999999999999, 310, -10.955252410816996
119.99999999999999, 310, -12.77142579784011
125.00000000000001, 310, -15.78875091121827
130, 310, -27.86465862437273
135, 310, -16.817833249535713
140, 310, -13.917871606799268
145.00000000000003, 310, -12.406733879005207
150.00000000000003, 310, -11.461256076050086
155, 310, -10.830005695330055
160, 310, -10.4004277145776
164.99999999999997, 310, -10.111559268832446
170, 310, -9.926929979843685
175.00000000000003, 310, -9.824289970736274
180, 310, -9.791388359437617
185, 310, -9.824289970736274
190, 310, -9.926929979843685
195.00000000000003, 310, -10.11155926883244
200, 310, -10.4004277145776
205, 310, -10.830005695330055
210, 310, -11.461256076050086
215, 310, -12.406733879005207
220, 310, -13.917871606799268
225, 310, -16.817833249535713
229.99999999999997, 310, -27.864658624373103
235, 310, -15.788750911218294
239.99999999999997, 310, -12.771425797840132
245.00000000000003, 310, -10.955252410816987
250.00000000000003, 310, -9.67552784922583
255, 310, -8.718522331237228
260, 310, -7.989462918398912
265, 310, -7.439347341433933
270, 310, -7.041012590548733
275, 310, -6.77955293815478
280, 310, -6.6481109363257005
285, 310, -6.646153662533873
290.00000000000006, 310, -6.7792608995741865
295, 310, -7.0603018319668145
300.00000000000006, 310, -7.512605842331745
305, 310, -8.177078709335262
310, 310, -9.12905778017055
315, 310, -10.52526848009167
320, 310, -12.781050598924686
325, 310, -17.958143334274588
329.99999999999994, 310, -16.99962870072486
335.00000000000006, 310, -12.708204604542345
340, 310, -10.785182706189953
345, 310, -9.657594817612784
350.00000000000006, 310, -8.971529269510356
355, 310, -8.595633197635404
360, 310, -8.475439913094892
0, 315, -5.968701048312805
5, 315, -6.055302198895626
10, 315, -6.32177931466258
14.999999999999998, 315, -6.790454669329362
20, 315, -7.5080984552672305
25, 315, -8.57012383016898
29.999999999999996, 315, -10.196773523837901
35, 315, -13.087191518059019
40, 315, -27.86460151328814
45, 315, -13.477016917132602
50, 315, -10.52526848009167
55, 315, -8.93581449031565
59.99999999999999, 315, -7.933415655644316
65, 315, -7.281587563484068
70, 315, -6.878289679878056
75.00000000000001, 315, -6.672362284365119
80, 315, -6.637170142266494
85, 315, -6.760548147834385
90, 315, -7.041012590548732
95, 315, -7.487370223907947
100, 315, -8.121476333539864
105, 315, -8.986179534121861
110, 315, -10.165818997189668
114.99999999999999, 315, -11.847430027380334
119.99999999999999, 315, -14.57872564519418
125.00000000000001, 315, -22.34494653543619
130, 315, -16.817833249535713
135, 315, -13.524934049040251
140, 315, -11.898034101285099
145.00000000000003, 315, -10.903804856767131
150.00000000000003, 315, -10.252455465236707
155, 315, -9.817308270162362
160, 315, -9.528880613986054
164.99999999999997, 315, -9.343319350909749
170, 315, -9.230834318326243
175.00000000000003, 315, -9.171290221182643
180, 315, -9.15276724600403
185, 315, -9.171290221182643
190, 315, -9.230834318326243
195.00000000000003, 315, -9.343319350909749
200, 315, -9.528880613986049
205, 315, -9.817308270162362
210, 315, -10.252455465236707
215, 315, -10.903804856767131
220, 315, -11.898034101285099
225, 315, -13.524934049040226
229.99999999999997, 315, -16.817833249535713
235, 315, -22.34494653543619
239.99999999999997, 315, -14.578725645194199
245.00000000000003, 315, -11.847430027380327
250.00000000000003, 315, -10.165818997189668
255, 315, -8.98617953412186
260, 315, -8.121476333539864
265, 315, -7.487370223907947
270, 315, -7.041012590548733
275, 315, -6.760548147834386
280, 315, -6.637170142266494
285, 315, -6.672362284365119
290.00000000000006, 315, -6.878289679878058
295, 315, -7.28158756348407
300.00000000000006, 315, -7.933415655644316
305, 315, -8.93581449031565
310, 315, -10.52526848009167
315, 315, -13.477016917132579
320, 315, -27.864601513288513
325, 315, -13.087191518059031
329.99999999999994, 315, -10.196773523837916
335.00000000000006, 315, -8.570123830168972
340, 315, -7.5080984552672305
345, 315, -6.790454669329362
350.00000000000006, 315, -6.32177931466258
355, 315, -6.055302198895626
360, 315, -5.968701048312805
0, 320, -4.312889814575689
5, 320, -4.385885881076647
10, 320, -4.609052421894219
14.999999999999998, 320, -4.996026883460751
20, 320, -5.5738931923406065
25, 320, -6.392916911986361
29.999999999999996, 320, -7.55138637274289
35, 320, -9.272653250926794
40, 320, -12.263119287273092
45, 320, -27.86460151328814
50, 320, -12.781050598924686
55, 320, -9.932371459142193
59.99999999999999, 320, -8.44089307055345
65, 320, -7.539475092670939
70, 320, -6.994910865978413
75.00000000000001, 320, -6.708173977055202
80, 320, -6.631800891657869
85, 320, -6.744263273399765
90, 320, -7.041012590548732
95, 320, -7.532763259501795
100, 320, -8.249521347411445
105, 320, -9.254091170022276
110, 320, -10.681330315799777
114.99999999999999, 320, -12.880544791683143
119.99999999999999, 320, -17.360819058036746
125.00000000000001, 320, -18.96942441693313
130, 320, -13.917871606799268
135, 320, -11.898034101285099
140, 320, -10.738636396637325
145.00000000000003, 320, -10.008539271873724
150.00000000000003, 320, -9.540424380704886
155, 320, -9.247321395359844
160, 320, -9.074371825617959
164.99999999999997, 320, -8.98196158843832
170, 320, -8.939497272282802
175.00000000000003, 320, -8.923910246922407
180, 320, -8.920425600510448
185, 320, -8.923910246922407
190, 320, -8.939497272282802
195.00000000000003, 320, -8.98196158843832
200, 320, -9.074371825617959
205, 320, -9.247321395359844
210, 320, -9.540424380704886
215, 320, -10.00853927187373
220, 320, -10.738636396637313
225, 320, -11.898034101285099
229.99999999999997, 320, -13.917871606799242
235, 320, -18.96942441693313
239.99999999999997, 320, -17.36081905803685
245.00000000000003, 320, -12.880544791683143
250.00000000000003, 320, -10.68133031579977
255, 320, -9.254091170022273
260, 320, -8.249521347411445
265, 320, -7.532763259501795
270, 320, -7.041012590548733
275, 320, -6.744263273399767
280, 320, -6.631800891657869
285, 320, -6.708173977055202
290.00000000000006, 320, -6.994910865978413
295, 320, -7.539475092670943
300.00000000000006, 320, -8.44089307055345
305, 320, -9.932371459142184
310, 320, -12.781050598924686
315, 320, -27.864601513288513
320, 320, -12.263119287273128
325, 320, -9.272653250926806
329.99999999999994, 320, -7.551386372742903
335.00000000000006, 320, -6.392916911986356
340, 320, -5.5738931923406065
345, 320, -4.996026883460751
350.00000000000006, 320, -4.609052421894219
355, 320, -4.385885881076647
360, 320, -4.312889814575689
0, 325, -3.099875162743433
5, 325, -3.1657268123714397
10, 325, -3.3663734898804902
14.999999999999998, 325, -3.711774958158092
20, 325, -4.221164594415242
25, 325, -4.928578294313407
29.999999999999996, 325, -5.895609498598146
35, 325, -7.244877257400232
40, 325, -9.272653250926794
45, 325, -13.087191518059019
50, 325, -17.95814333427466
55, 325, -11.267613173882305
59.99999999999999, 325, -9.035594558140179
65, 325, -7.826228246415568
70, 325, -7.123492035851054
75.00000000000001, 325, -6.750589094664519
80, 325, -6.63083600539513
85, 325, -6.730514306165515
90, 325, -7.041012590548732
95, 325, -7.574822544847706
100, 325, -8.371010759434728
105, 325, -9.516314280932463
110, 325, -11.213888772650265
114.99999999999999, 325, -14.092887976059632
119.99999999999999, 325, -24.41297124939151
125.00000000000001, 325, -15.388952305774552
130, 325, -12.406733879005225
135, 325, -10.903804856767131
140, 325, -10.00853927187373
145.00000000000003, 325, -9.459409849780444
150.00000000000003, 325, -9.137480290229139
155, 325, -8.97329521011985
160, 325, -8.917264747437327
164.99999999999997, 325, -8.928114069903017
170, 325, -8.968996017834469
175.00000000000003, 325, -9.008399802421117
180, 325, -9.024219066622031
185, 325, -9.008399802421117
190, 325, -8.968996017834469
195.00000000000003, 325, -8.928114069903017
200, 325, -8.917264747437327
205, 325, -8.97329521011985
210, 325, -9.137480290229139
215, 325, -9.459409849780444
220, 325, -10.00853927187373
225, 325, -10.903804856767131
229.99999999999997, 325, -12.406733879005207
235, 325, -15.388952305774515
239.99999999999997, 325, -24.412971249391852
245.00000000000003, 325, -14.092887976059616
250.00000000000003, 325, -11.213888772650265
255, 325, -9.516314280932455
260, 325, -8.371010759434728
265, 325, -7.574822544847706
270, 325, -7.041012590548733
275, 325, -6.730514306165515
280, 325, -6.63083600539513
285, 325, -6.750589094664518
290.00000000000006, 325, -7.123492035851054
295, 325, -7.826228246415571
300.00000000000006, 325, -9.035594558140174
305, 325, -11.267613173882296
310, 325, -17.958143334274588
315, 325, -13.087191518059031
320, 325, -9.272653250926806
325, 325, -7.24487725740024
329.99999999999994, 325, -5.8956094985981515
335.00000000000006, 325, -4.928578294313405
340, 325, -4.221164594415242
345, 325, -3.711774958158092
350.00000000000006, 325, -3.3663734898804902
355, 325, -3.1657268123714397
360, 325, -3.099875162743433
0, 329.99999999999994, -2.1734311903530954
5, 329.99999999999994, -2.235022044732179
10, 329.99999999999994, -2.422309978587382
14.999999999999998, 329.99999999999994, -2.743333533237125
20, 329.99999999999994, -3.2133550124679577
25, 329.99999999999994, -3.8586310288098113
29.999999999999996, 329.99999999999994, -4.72461690682187
35, 329.99999999999994, -5.895609498598146
40, 329.99999999999994, -7.55138637274289
45, 329.99999999999994, -10.196773523837916
50, 329.99999999999994, -16.999628700724823
55, 329.99999999999994, -13.161549753881891
59.99999999999999, 329.99999999999994, -9.714439223147295
65, 329.99999999999994, -8.131317233930675
70, 329.99999999999994, -7.257534684887541
75.00000000000001, 329.99999999999994, -6.796423597715721
80, 329.99999999999994, -6.6330847734026435
85, 329.99999999999994, -6.719107945728757
90, 329.99999999999994, -7.041012590548732
95, 329.99999999999994, -7.612869921335207
100, 329.99999999999994, -8.483300012428971
105, 329.99999999999994, -9.766110714453891
110, 329.99999999999994, -11.75168214904591
114.99999999999999, 329.99999999999994, -15.547706779297128
119.99999999999999, 329.99999999999994, -20.35121287941985
125.00000000000001, 329.99999999999994, -13.68909610254894
130, 329.99999999999994, -11.461256076050086
135, 329.99999999999994, -10.252455465236714
140, 329.99999999999994, -9.540424380704891
145.00000000000003, 329.99999999999994, -9.137480290229139
150.00000000000003, 329.99999999999994, -8.95026298202309
155, 329.99999999999994, -8.919567729596316
160, 329.99999999999994, -8.997880166668619
164.99999999999997, 329.99999999999994, -9.13884387690883
170, 329.99999999999994, -9.29327005686303
175.00000000000003, 329.99999999999994, -9.412077296367018
180, 329.99999999999994, -9.456662047559645
185, 329.99999999999994, -9.412077296367022
190, 329.99999999999994, -9.29327005686303
195.00000000000003, 329.99999999999994, -9.13884387690883
200, 329.99999999999994, -8.997880166668619
205, 329.99999999999994, -8.919567729596316
210, 329.99999999999994, -8.95026298202309
215, 329.99999999999994, -9.137480290229139
220, 329.99999999999994, -9.540424380704886
225, 329.99999999999994, -10.252455465236707
229.99999999999997, 329.99999999999994, -11.461256076050086
235, 329.99999999999994, -13.68909610254894
239.99999999999997, 329.99999999999994, -20.351212879419723
245.00000000000003, 329.99999999999994, -15.547706779297082
250.00000000000003, 329.99999999999994, -11.751682149045898
255, 329.99999999999994, -9.766110714453891
260, 329.99999999999994, -8.483300012428971
265, 329.99999999999994, -7.612869921335207
270, 329.99999999999994, -7.041012590548733
275, 329.99999999999994, -6.719107945728757
280, 329.99999999999994, -6.6330847734026435
285, 329.99999999999994, -6.796423597715719
290.00000000000006, 329.99999999999994, -7.257534684887541
295, 329.99999999999994, -8.131317233930675
300.00000000000006, 329.99999999999994, -9.714439223147295
305, 329.99999999999994, -13.16154975388188
310, 329.99999999999994, -16.99962870072486
315, 329.99999999999994, -10.196773523837916
320, 329.99999999999994, -7.551386372742903
325, 329.99999999999994, -5.8956094985981515
329.99999999999994, 329.99999999999994, -4.724616906821875
335.00000000000006, 329.99999999999994, -3.858631028809805
340, 329.99999999999994, -3.2133550124679577
345, 329.99999999999994, -2.743333533237125
350.00000000000006, 329.99999999999994, -2.422309978587382
355, 329.99999999999994, -2.235022044732179
360, 329.99999999999994, -2.1734311903530954
0, 335.00000000000006, -1.4571324902625549
5, 335.00000000000006, -1.5159988979712247
10, 335.00000000000006, -1.694772454528961
14.999999999999998, 335.00000000000006, -2.000365463851454
20, 335.00000000000006, -2.445757575966246
25, 335.00000000000006, -3.0528756407606017
29.999999999999996, 335.00000000000006, -3.8586310288098007
35, 335.00000000000006, -4.9285782943133984
40, 335.00000000000006, -6.392916911986353
45, 335.00000000000006, -8.570123830168969
50, 335.00000000000006, -12.708204604542335
55, 335.00000000000006, -16.281008741091664
59.99999999999999, 335.00000000000006, -10.466781524709457
65, 335.00000000000006, -8.44089307055345
70, 335.00000000000006, -7.3898033265824825
75.00000000000001, 335.00000000000006, -6.842418340785529
80, 335.00000000000006, -6.637377856788137
85, 335.00000000000006, -6.709851622425001
90, 335.00000000000006, -7.041012590548732
95, 335.00000000000006, -7.646270723591247
100, 335.00000000000006, -8.583773828622526
105, 335.00000000000006, -9.996104566560666
110, 335.00000000000006, -12.278200064905223
114.99999999999999, 335.00000000000006, -17.360819058036782
119.99999999999999, 335.00000000000006, -16.97265872616811
125.00000000000001, 335.00000000000006, -12.658392014443605
130, 335.00000000000006, -10.830005695330055
135, 335.00000000000006, -9.817308270162362
140, 335.00000000000006, -9.247321395359844
145.00000000000003, 335.00000000000006, -8.97329521011985
